gender,marital_status,product_family,product_department,product_category,month_of_year,quarter,the_year,store_sales,store_cost,unit_sales,customer_count,fact_count
F,S,Food,Frozen Foods,Meat,3,Q1,1997,141.35,58.3826,63,21,21
F,S,Food,Frozen Foods,Meat,4,Q2,1997,106.35,44.9011,39,11,11
F,S,Food,Frozen Foods,Meat,5,Q2,1997,139.18,53.6535,45,15,15
F,S,Food,Frozen Foods,Meat,6,Q2,1997,120.18,48.9977,48,13,14
F,S,Food,Frozen Foods,Meat,7,Q3,1997,163.09,64.3651,66,20,20
F,S,Food,Frozen Foods,Meat,8,Q3,1997,86.27,31.0339,32,10,10
F,S,Food,Frozen Foods,Meat,9,Q3,1997,110.46,43.8856,48,15,15
F,S,Food,Frozen Foods,Meat,10,Q4,1997,94.95,37.8658,44,13,13
F,S,Food,Frozen Foods,Meat,11,Q4,1997,149.05,56.007,62,16,17
F,S,Food,Frozen Foods,Meat,12,Q4,1997,172.43,67.4703,70,22,23
F,S,Food,Frozen Foods,Pizza,1,Q1,1997,117.05,46.5684,54,16,16
F,S,Food,Frozen Foods,Pizza,2,Q1,1997,74.67,28.4562,53,16,17
F,S,Food,Frozen Foods,Pizza,3,Q1,1997,119.17,47.742,75,20,23
F,S,Food,Frozen Foods,Pizza,4,Q2,1997,112.85,48.8402,45,14,14
F,S,Food,Frozen Foods,Pizza,5,Q2,1997,54.51,20.8383,32,11,12
F,S,Food,Frozen Foods,Pizza,6,Q2,1997,90.39,37.3907,53,16,18
F,S,Food,Frozen Foods,Pizza,7,Q3,1997,150.54,63.5991,77,24,25
F,S,Food,Frozen Foods,Pizza,8,Q3,1997,99.62,39.5274,57,20,20
F,S,Food,Frozen Foods,Pizza,9,Q3,1997,129.28,46.9885,64,20,20
F,S,Food,Frozen Foods,Pizza,10,Q4,1997,151.1,60.657,85,26,26
F,S,Food,Frozen Foods,Pizza,11,Q4,1997,170.47,65.6788,88,26,27
F,S,Food,Frozen Foods,Pizza,12,Q4,1997,163.78,62.9569,94,32,32
F,S,Food,Frozen Foods,Vegetables,1,Q1,1997,229.85,91.9255,120,35,39
F,S,Food,Frozen Foods,Vegetables,2,Q1,1997,375.64,150.9054,162,46,53
F,S,Food,Frozen Foods,Vegetables,3,Q1,1997,383.86,156.1375,178,56,59
F,S,Food,Frozen Foods,Vegetables,4,Q2,1997,267.79,106.4709,129,36,42
F,S,Food,Frozen Foods,Vegetables,5,Q2,1997,243.95,98.4317,117,36,38
F,S,Food,Frozen Foods,Vegetables,6,Q2,1997,289.15,113.6038,149,43,49
F,S,Food,Frozen Foods,Vegetables,7,Q3,1997,345.85,141.8981,158,44,49
F,S,Food,Frozen Foods,Vegetables,8,Q3,1997,283.1,114.6111,134,40,44
F,S,Food,Frozen Foods,Vegetables,9,Q3,1997,246.1,95.448,112,38,38
F,S,Food,Frozen Foods,Vegetables,10,Q4,1997,262.02,106.0321,119,38,40
F,S,Food,Frozen Foods,Vegetables,11,Q4,1997,344.54,134.253,183,51,56
F,S,Food,Frozen Foods,Vegetables,12,Q4,1997,441.57,179.7218,207,58,64
F,S,Food,Meat,Meat,1,Q1,1997,48.3,18.0021,30,9,9
F,S,Food,Meat,Meat,2,Q1,1997,89.13,34.9096,46,15,15
F,S,Food,Meat,Meat,3,Q1,1997,92.01,36.5117,36,11,11
F,S,Food,Meat,Meat,4,Q2,1997,67.17,25.4886,33,11,11
F,S,Food,Meat,Meat,5,Q2,1997,96.84,40.3461,38,13,13
F,S,Food,Meat,Meat,6,Q2,1997,74.54,28.7154,45,15,15
F,S,Food,Meat,Meat,7,Q3,1997,66.1,25.676,37,12,12
F,S,Food,Meat,Meat,8,Q3,1997,69.25,27.9894,29,9,9
F,S,Food,Meat,Meat,9,Q3,1997,63.9,25.5638,30,11,11
F,S,Food,Meat,Meat,10,Q4,1997,69.68,29.6773,32,11,11
F,S,Food,Meat,Meat,11,Q4,1997,76.71,30.7074,35,11,11
F,S,Food,Meat,Meat,12,Q4,1997,100.13,39.9916,44,13,13
F,S,Food,Produce,Fruit,1,Q1,1997,470.66,198.2619,221,66,75
F,S,Food,Produce,Fruit,2,Q1,1997,609.19,244.7503,267,76,87
F,S,Food,Produce,Fruit,3,Q1,1997,686.88,274.5402,299,88,98
F,S,Food,Produce,Fruit,4,Q2,1997,439.23,176.9791,190,53,62
F,S,Food,Produce,Fruit,5,Q2,1997,589.93,239.9808,266,75,87
F,S,Food,Produce,Fruit,6,Q2,1997,603.64,245.4389,255,65,82
F,S,Food,Produce,Fruit,7,Q3,1997,436.02,175.1438,200,56,66
F,S,Food,Produce,Fruit,8,Q3,1997,643.96,258.1223,293,80,94
F,S,Food,Produce,Fruit,9,Q3,1997,467.39,185.7265,198,58,65
F,S,Food,Produce,Fruit,10,Q4,1997,436.44,174.4038,207,62,68
F,S,Food,Produce,Fruit,11,Q4,1997,561.69,224.2514,268,80,89
F,S,Food,Produce,Fruit,12,Q4,1997,842.82,331.0205,354,100,111
F,S,Food,Produce,Packaged Vegetables,1,Q1,1997,63.06,27.4792,27,9,9
F,S,Food,Produce,Packaged Vegetables,2,Q1,1997,17.53,6.4512,9,3,3
F,S,Food,Produce,Packaged Vegetables,3,Q1,1997,58.72,24.0647,23,8,8
F,S,Food,Produce,Packaged Vegetables,4,Q2,1997,65.51,23.8241,24,6,6
F,S,Food,Produce,Packaged Vegetables,5,Q2,1997,62.05,25.7989,27,10,10
F,S,Food,Produce,Packaged Vegetables,6,Q2,1997,33.44,14.5257,16,5,5
F,S,Food,Produce,Packaged Vegetables,7,Q3,1997,76.71,29.6092,33,10,10
F,S,Food,Produce,Packaged Vegetables,8,Q3,1997,58.9,22.8896,27,8,9
F,S,Food,Produce,Packaged Vegetables,9,Q3,1997,39.66,15.6699,19,8,8
F,S,Food,Produce,Packaged Vegetables,10,Q4,1997,11.02,3.857,6,3,3
F,S,Food,Produce,Packaged Vegetables,11,Q4,1997,39.78,16.5731,18,6,7
F,S,Food,Produce,Packaged Vegetables,12,Q4,1997,46.95,18.7217,21,6,6
F,S,Food,Produce,Specialty,1,Q1,1997,140.69,53.9822,68,21,22
F,S,Food,Produce,Specialty,2,Q1,1997,156.57,61.8021,75,23,25
F,S,Food,Produce,Specialty,3,Q1,1997,232.25,93.8024,102,32,35
F,S,Food,Produce,Specialty,4,Q2,1997,245.45,97.1854,114,31,36
F,S,Food,Produce,Specialty,5,Q2,1997,178.13,72.1258,75,24,26
F,S,Food,Produce,Specialty,6,Q2,1997,195.36,77.968,89,27,29
F,S,Food,Produce,Specialty,7,Q3,1997,198.87,81.4452,96,29,32
F,S,Food,Produce,Specialty,8,Q3,1997,182.15,71.9995,91,30,30
F,S,Food,Produce,Specialty,9,Q3,1997,215.27,86.7522,89,28,29
F,S,Food,Produce,Specialty,10,Q4,1997,163.61,64.6688,79,25,25
F,S,Food,Produce,Specialty,11,Q4,1997,228.53,89.9804,103,31,33
F,S,Food,Produce,Specialty,12,Q4,1997,260.25,94.1749,123,34,38
F,S,Food,Produce,Vegetables,1,Q1,1997,856.85,349.2076,392,105,130
F,S,Food,Produce,Vegetables,2,Q1,1997,1013.16,416.8864,425,101,134
F,S,Food,Produce,Vegetables,3,Q1,1997,1101.04,439.2644,505,117,156
F,S,Food,Produce,Vegetables,4,Q2,1997,882.11,353.8419,419,108,139
F,S,Food,Produce,Vegetables,5,Q2,1997,900.17,359.8595,419,111,140
F,S,Food,Produce,Vegetables,6,Q2,1997,1049.38,417.7458,468,114,146
F,S,Food,Produce,Vegetables,7,Q3,1997,971.63,383.0934,460,127,153
F,S,Food,Produce,Vegetables,8,Q3,1997,857.6,344.3569,380,101,121
F,S,Food,Produce,Vegetables,9,Q3,1997,852.14,340.7888,364,96,121
F,S,Food,Produce,Vegetables,10,Q4,1997,843.88,342.134,375,100,127
F,S,Food,Produce,Vegetables,11,Q4,1997,1094.09,442.1732,507,126,168
F,S,Food,Produce,Vegetables,12,Q4,1997,1177.43,467.7506,553,139,180
F,S,Food,Seafood,Seafood,1,Q1,1997,56.88,20.6286,23,8,8
F,S,Food,Seafood,Seafood,2,Q1,1997,122.22,48.4833,50,18,18
F,S,Food,Seafood,Seafood,3,Q1,1997,77.51,30.3977,40,12,12
F,S,Food,Seafood,Seafood,4,Q2,1997,78.77,31.9865,34,12,12
F,S,Food,Seafood,Seafood,5,Q2,1997,91.53,36.8838,42,12,13
F,S,Food,Seafood,Seafood,6,Q2,1997,94.17,35.7596,44,13,13
F,S,Food,Seafood,Seafood,7,Q3,1997,146.19,59.5302,66,18,19
F,S,Food,Seafood,Seafood,8,Q3,1997,68.33,25.3724,27,8,9
F,S,Food,Seafood,Seafood,9,Q3,1997,72.47,30.3617,33,10,10
F,S,Food,Seafood,Seafood,10,Q4,1997,95.24,41.5808,39,14,14
F,S,Food,Seafood,Seafood,11,Q4,1997,87.75,34.6444,45,15,15
F,S,Food,Seafood,Seafood,12,Q4,1997,167.73,67.78,72,23,23
F,S,Food,Snack Foods,Snack Foods,1,Q1,1997,1352.99,537.3005,580,134,189
F,S,Food,Snack Foods,Snack Foods,2,Q1,1997,1113.22,441.4852,525,121,164
F,S,Food,Snack Foods,Snack Foods,3,Q1,1997,1512.35,606.9919,686,172,232
F,S,Food,Snack Foods,Snack Foods,4,Q2,1997,1211.09,486.221,544,128,180
F,S,Food,Snack Foods,Snack Foods,5,Q2,1997,1419.95,565.0589,619,150,204
F,S,Food,Snack Foods,Snack Foods,6,Q2,1997,1344.78,535.9364,592,145,195
F,S,Food,Snack Foods,Snack Foods,7,Q3,1997,1656.86,663.2574,714,166,230
F,S,Food,Snack Foods,Snack Foods,8,Q3,1997,1255.52,489.2644,585,133,189
F,S,Food,Snack Foods,Snack Foods,9,Q3,1997,1136.81,441.9592,515,132,175
F,S,Food,Snack Foods,Snack Foods,10,Q4,1997,1120.29,450.492,522,130,162
F,S,Food,Snack Foods,Snack Foods,11,Q4,1997,1479.44,589.0204,678,158,216
F,S,Food,Snack Foods,Snack Foods,12,Q4,1997,1777.87,711.4757,821,194,268
F,S,Food,Snacks,Candy,1,Q1,1997,212.45,86.106,101,31,32
F,S,Food,Snacks,Candy,2,Q1,1997,230.46,93.8637,98,30,32
F,S,Food,Snacks,Candy,3,Q1,1997,379.66,156.2792,199,57,62
F,S,Food,Snacks,Candy,4,Q2,1997,329.48,127.7026,157,44,51
F,S,Food,Snacks,Candy,5,Q2,1997,267.6,104.8086,132,40,41
F,S,Food,Snacks,Candy,6,Q2,1997,252.8,99.5691,127,39,40
F,S,Food,Snacks,Candy,7,Q3,1997,298.74,120.0691,133,40,42
F,S,Food,Snacks,Candy,8,Q3,1997,321.12,124.8967,147,44,49
F,S,Food,Snacks,Candy,9,Q3,1997,327.95,128.5547,159,49,52
F,S,Food,Snacks,Candy,10,Q4,1997,309.81,117.3627,138,41,46
F,S,Food,Snacks,Candy,11,Q4,1997,329.44,135.2455,143,45,46
F,S,Food,Snacks,Candy,12,Q4,1997,293.64,115.6602,127,43,45
F,S,Food,Starchy Foods,Starchy Foods,1,Q1,1997,221.38,87.1027,97,32,34
F,S,Food,Starchy Foods,Starchy Foods,2,Q1,1997,190.04,76.5404,87,25,27
F,S,Food,Starchy Foods,Starchy Foods,3,Q1,1997,325.1,126.5387,141,41,45
F,S,Food,Starchy Foods,Starchy Foods,4,Q2,1997,202.31,80.1246,98,30,31
F,S,Food,Starchy Foods,Starchy Foods,5,Q2,1997,203.96,78.2828,100,31,32
F,S,Food,Starchy Foods,Starchy Foods,6,Q2,1997,253.56,100.4159,119,35,39
F,S,Food,Starchy Foods,Starchy Foods,7,Q3,1997,266.14,108.7951,111,30,32
F,S,Food,Starchy Foods,Starchy Foods,8,Q3,1997,201.41,84.4918,94,29,32
F,S,Food,Starchy Foods,Starchy Foods,9,Q3,1997,143.38,59.9776,66,20,21
F,S,Food,Starchy Foods,Starchy Foods,10,Q4,1997,163.78,62.6822,74,24,25
F,S,Food,Starchy Foods,Starchy Foods,11,Q4,1997,263.08,102.4714,123,42,43
F,S,Food,Starchy Foods,Starchy Foods,12,Q4,1997,310.52,127.6368,132,41,41
F,S,Non-Consumable,Carousel,Specialty,1,Q1,1997,33.83,14.4683,18,6,6
F,S,Non-Consumable,Carousel,Specialty,2,Q1,1997,37.06,12.3236,25,7,7
F,S,Non-Consumable,Carousel,Specialty,3,Q1,1997,28.07,10.2554,16,5,5
F,S,Non-Consumable,Carousel,Specialty,4,Q2,1997,36.22,14.5468,22,7,7
F,S,Non-Consumable,Carousel,Specialty,5,Q2,1997,30.13,12.8098,18,6,6
F,S,Non-Consumable,Carousel,Specialty,6,Q2,1997,25.62,11.2827,15,4,5
F,S,Non-Consumable,Carousel,Specialty,7,Q3,1997,12.4,4.619,6,3,3
F,S,Non-Consumable,Carousel,Specialty,8,Q3,1997,18.15,6.0405,9,3,3
F,S,Non-Consumable,Carousel,Specialty,9,Q3,1997,32.43,12.5355,17,5,5
F,S,Non-Consumable,Carousel,Specialty,10,Q4,1997,27.55,9.5889,13,5,5
F,S,Non-Consumable,Carousel,Specialty,11,Q4,1997,65.61,26.8359,30,10,10
F,S,Non-Consumable,Carousel,Specialty,12,Q4,1997,27.19,10.7943,23,6,6
F,S,Non-Consumable,Checkout,Hardware,1,Q1,1997,45.5,17.3895,19,5,5
F,S,Non-Consumable,Checkout,Hardware,2,Q1,1997,49.62,19.1608,19,6,6
F,S,Non-Consumable,Checkout,Hardware,3,Q1,1997,30.14,12.6233,19,6,6
F,S,Non-Consumable,Checkout,Hardware,4,Q2,1997,35.07,14.5283,14,5,5
F,S,Non-Consumable,Checkout,Hardware,5,Q2,1997,46.04,19.2116,20,6,6
F,S,Non-Consumable,Checkout,Hardware,6,Q2,1997,29.33,13.3203,14,6,6
F,S,Non-Consumable,Checkout,Hardware,7,Q3,1997,23.04,9.4244,15,6,6
F,S,Non-Consumable,Checkout,Hardware,8,Q3,1997,19.07,7.8562,11,4,4
F,S,Non-Consumable,Checkout,Hardware,9,Q3,1997,22.66,9.5686,12,4,4
F,S,Non-Consumable,Checkout,Hardware,10,Q4,1997,29.67,13.0327,19,6,6
F,S,Non-Consumable,Checkout,Hardware,11,Q4,1997,21.68,8.8972,11,3,3
F,S,Non-Consumable,Checkout,Hardware,12,Q4,1997,58.59,23.4307,23,7,7
F,S,Non-Consumable,Checkout,Miscellaneous,1,Q1,1997,34.24,11.88,16,5,5
F,S,Non-Consumable,Checkout,Miscellaneous,2,Q1,1997,52.87,22.385,23,7,7
F,S,Non-Consumable,Checkout,Miscellaneous,3,Q1,1997,78.69,30.9373,41,13,13
F,S,Non-Consumable,Checkout,Miscellaneous,4,Q2,1997,40.76,14.8404,19,6,6
F,S,Non-Consumable,Checkout,Miscellaneous,5,Q2,1997,65.11,26.4665,31,10,10
F,S,Non-Consumable,Checkout,Miscellaneous,6,Q2,1997,36.34,15.0838,15,5,5
F,S,Non-Consumable,Checkout,Miscellaneous,7,Q3,1997,48.24,20.8233,27,9,9
F,S,Non-Consumable,Checkout,Miscellaneous,8,Q3,1997,39.77,15.2167,19,5,5
F,S,Non-Consumable,Checkout,Miscellaneous,9,Q3,1997,36.88,13.9408,14,5,5
F,S,Non-Consumable,Checkout,Miscellaneous,10,Q4,1997,34.47,12.9572,17,5,5
F,S,Non-Consumable,Checkout,Miscellaneous,11,Q4,1997,33.75,12.2604,18,5,5
F,S,Non-Consumable,Checkout,Miscellaneous,12,Q4,1997,50.74,19.8152,27,9,9
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,1,Q1,1997,151.1,57.4007,82,27,29
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,2,Q1,1997,238.45,93.3007,120,34,39
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,3,Q1,1997,275.37,109.8633,118,34,39
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,4,Q2,1997,217.43,83.3817,108,33,33
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,5,Q2,1997,259.42,112.6596,130,38,42
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,6,Q2,1997,260.66,107.6981,131,35,41
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,7,Q3,1997,262.62,104.4737,135,43,46
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,8,Q3,1997,249.94,104.1749,123,37,41
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,9,Q3,1997,210.97,85.9915,101,30,34
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,10,Q4,1997,285.73,116.9434,127,36,38
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,11,Q4,1997,255.97,100.2878,119,39,41
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,12,Q4,1997,279.59,112.096,135,39,42
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,1,Q1,1997,52.59,20.1356,34,11,11
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,2,Q1,1997,55.74,21.4546,46,14,14
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,3,Q1,1997,86.58,33.8961,41,12,12
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,4,Q2,1997,54.89,20.619,34,12,12
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,5,Q2,1997,88.68,36.0494,50,16,17
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,6,Q2,1997,52.16,23.0115,31,10,10
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,7,Q3,1997,72.3,28.7445,33,10,11
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,8,Q3,1997,31.29,11.6156,13,5,6
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,9,Q3,1997,71.27,29.3866,36,12,13
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,10,Q4,1997,98.6,37.2811,42,12,13
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,11,Q4,1997,102.74,44.9136,53,17,17
F,S,Non-Consumable,Health and Hygiene,Cold Remedies,12,Q4,1997,135.47,55.264,67,23,24
F,S,Non-Consumable,Health and Hygiene,Decongestants,1,Q1,1997,32.43,12.1907,17,6,6
F,S,Non-Consumable,Health and Hygiene,Decongestants,2,Q1,1997,70.02,25.6975,38,12,12
F,S,Non-Consumable,Health and Hygiene,Decongestants,3,Q1,1997,42.7,17.2477,31,10,10
F,S,Non-Consumable,Health and Hygiene,Decongestants,4,Q2,1997,34.73,14.1387,23,10,10
F,S,Non-Consumable,Health and Hygiene,Decongestants,5,Q2,1997,80.18,32.0625,47,16,16
F,S,Non-Consumable,Health and Hygiene,Decongestants,6,Q2,1997,102.74,39.7777,54,18,18
F,S,Non-Consumable,Health and Hygiene,Decongestants,7,Q3,1997,83.56,33.0233,43,15,15
F,S,Non-Consumable,Health and Hygiene,Decongestants,8,Q3,1997,57.42,21.5695,32,9,10
F,S,Non-Consumable,Health and Hygiene,Decongestants,9,Q3,1997,62.11,25.4157,32,10,10
F,S,Non-Consumable,Health and Hygiene,Decongestants,10,Q4,1997,48.94,20.2171,24,7,7
F,S,Non-Consumable,Health and Hygiene,Decongestants,11,Q4,1997,82.97,32.9501,51,18,18
F,S,Non-Consumable,Health and Hygiene,Decongestants,12,Q4,1997,66.12,25.3007,41,12,14
F,S,Non-Consumable,Health and Hygiene,Hygiene,1,Q1,1997,89.14,35.4113,59,19,21
F,S,Non-Consumable,Health and Hygiene,Hygiene,2,Q1,1997,117.65,44.6618,59,19,19
F,S,Non-Consumable,Health and Hygiene,Hygiene,3,Q1,1997,89.84,34.8991,57,17,19
F,S,Non-Consumable,Health and Hygiene,Hygiene,4,Q2,1997,112.56,42.2878,69,21,23
F,S,Non-Consumable,Health and Hygiene,Hygiene,5,Q2,1997,92.87,36.4394,57,17,18
F,S,Non-Consumable,Health and Hygiene,Hygiene,6,Q2,1997,144.73,56.8805,83,27,27
F,S,Non-Consumable,Health and Hygiene,Hygiene,7,Q3,1997,94.02,39.8337,53,18,18
F,S,Non-Consumable,Health and Hygiene,Hygiene,8,Q3,1997,100.63,36.8196,60,19,19
F,S,Non-Consumable,Health and Hygiene,Hygiene,9,Q3,1997,94.3,36.4223,58,21,22
F,S,Non-Consumable,Health and Hygiene,Hygiene,10,Q4,1997,131.15,49.3357,78,26,27
F,S,Non-Consumable,Health and Hygiene,Hygiene,11,Q4,1997,155.11,64.2228,100,32,32
F,S,Non-Consumable,Health and Hygiene,Hygiene,12,Q4,1997,145.98,56.0437,81,25,26
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,1,Q1,1997,108.37,41.6192,50,16,17
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,2,Q1,1997,180.06,77.4432,77,23,25
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,3,Q1,1997,140.13,51.8208,65,21,21
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,4,Q2,1997,209.02,83.3522,92,30,30
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,5,Q2,1997,148.36,63.216,59,18,19
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,6,Q2,1997,175.69,66.7303,75,23,23
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,7,Q3,1997,128.11,48.8409,58,17,20
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,8,Q3,1997,157.5,64.5165,63,21,21
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,9,Q3,1997,169.98,66.8385,71,21,21
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,10,Q4,1997,208.68,88.8672,89,26,28
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,11,Q4,1997,203.02,80.4823,74,23,25
F,S,Non-Consumable,Health and Hygiene,Pain Relievers,12,Q4,1997,177.03,72.3998,74,26,26
F,S,Non-Consumable,Household,Bathroom Products,1,Q1,1997,20.26,8.6955,16,5,5
F,S,Non-Consumable,Household,Bathroom Products,2,Q1,1997,13.44,5.5347,10,3,3
F,S,Non-Consumable,Household,Bathroom Products,3,Q1,1997,30.24,13.5178,21,7,7
F,S,Non-Consumable,Household,Bathroom Products,4,Q2,1997,23.48,9.5396,21,7,7
F,S,Non-Consumable,Household,Bathroom Products,5,Q2,1997,11.28,4.4394,10,4,4
F,S,Non-Consumable,Household,Bathroom Products,6,Q2,1997,18.43,8.7871,13,4,4
F,S,Non-Consumable,Household,Bathroom Products,7,Q3,1997,45.58,18.8751,28,9,9
F,S,Non-Consumable,Household,Bathroom Products,8,Q3,1997,29.88,13.2116,17,5,5
F,S,Non-Consumable,Household,Bathroom Products,9,Q3,1997,21.81,9.8445,18,6,6
F,S,Non-Consumable,Household,Bathroom Products,10,Q4,1997,4.17,1.5846,3,1,1
F,S,Non-Consumable,Household,Bathroom Products,11,Q4,1997,23.61,9.8695,15,5,5
F,S,Non-Consumable,Household,Bathroom Products,12,Q4,1997,14.34,5.9218,18,5,5
F,S,Non-Consumable,Household,Candles,1,Q1,1997,40.33,16.4404,29,9,9
F,S,Non-Consumable,Household,Candles,2,Q1,1997,15.17,5.4959,7,3,3
F,S,Non-Consumable,Household,Candles,3,Q1,1997,52.63,21.9159,33,10,10
F,S,Non-Consumable,Household,Candles,4,Q2,1997,22.86,10.2624,11,3,4
F,S,Non-Consumable,Household,Candles,5,Q2,1997,26.7,11.2498,22,7,7
F,S,Non-Consumable,Household,Candles,6,Q2,1997,40.43,16.3546,22,7,7
F,S,Non-Consumable,Household,Candles,7,Q3,1997,43.21,16.6934,25,8,8
F,S,Non-Consumable,Household,Candles,8,Q3,1997,40.55,14.9374,26,8,8
F,S,Non-Consumable,Household,Candles,9,Q3,1997,65.5,27.9917,33,10,10
F,S,Non-Consumable,Household,Candles,10,Q4,1997,16.78,6.9096,11,4,4
F,S,Non-Consumable,Household,Candles,11,Q4,1997,32.16,12.429,24,8,8
F,S,Non-Consumable,Household,Candles,12,Q4,1997,30.46,12.0782,15,4,4
F,S,Non-Consumable,Household,Cleaning Supplies,1,Q1,1997,173.75,70.5804,85,27,27
F,S,Non-Consumable,Household,Cleaning Supplies,2,Q1,1997,149.31,60.0519,72,24,24
F,S,Non-Consumable,Household,Cleaning Supplies,3,Q1,1997,226.93,89.6856,113,37,38
F,S,Non-Consumable,Household,Cleaning Supplies,4,Q2,1997,144.55,55.5406,74,23,24
F,S,Non-Consumable,Household,Cleaning Supplies,5,Q2,1997,149.65,61.1134,59,20,20
F,S,Non-Consumable,Household,Cleaning Supplies,6,Q2,1997,85.44,35.1733,45,15,15
F,S,Non-Consumable,Household,Cleaning Supplies,7,Q3,1997,200.27,80.9969,101,31,33
F,S,Non-Consumable,Household,Cleaning Supplies,8,Q3,1997,117.57,46.829,56,18,19
F,S,Non-Consumable,Household,Cleaning Supplies,9,Q3,1997,125.36,47.8847,62,17,18
F,S,Non-Consumable,Household,Cleaning Supplies,10,Q4,1997,124.4,50.4,66,21,22
F,S,Non-Consumable,Household,Cleaning Supplies,11,Q4,1997,177.53,72.6564,80,22,24
F,S,Non-Consumable,Household,Cleaning Supplies,12,Q4,1997,128.14,48.623,58,15,17
F,S,Non-Consumable,Household,Electrical,1,Q1,1997,258.86,101.8613,106,32,34
F,S,Non-Consumable,Household,Electrical,2,Q1,1997,406.87,158.2529,154,47,49
F,S,Non-Consumable,Household,Electrical,3,Q1,1997,484.48,191.9164,192,59,65
F,S,Non-Consumable,Household,Electrical,4,Q2,1997,285.38,114.3679,132,40,42
F,S,Non-Consumable,Household,Electrical,5,Q2,1997,228.21,88.5677,93,29,33
F,S,Non-Consumable,Household,Electrical,6,Q2,1997,310.63,125.0793,125,38,41
F,S,Non-Consumable,Household,Electrical,7,Q3,1997,256.92,102.1898,101,35,36
F,S,Non-Consumable,Household,Electrical,8,Q3,1997,287.45,117.5819,123,39,42
F,S,Non-Consumable,Household,Electrical,9,Q3,1997,387.31,152.1927,154,46,50
F,S,Non-Consumable,Household,Electrical,10,Q4,1997,232.32,97.2148,96,29,31
F,S,Non-Consumable,Household,Electrical,11,Q4,1997,362.98,142.6178,160,50,54
F,S,Non-Consumable,Household,Electrical,12,Q4,1997,507.34,200.2545,208,61,69
F,S,Non-Consumable,Household,Hardware,1,Q1,1997,52.94,20.5744,23,8,8
F,S,Non-Consumable,Household,Hardware,2,Q1,1997,79.73,32.6209,35,11,11
F,S,Non-Consumable,Household,Hardware,3,Q1,1997,67.41,27.5305,22,6,6
F,S,Non-Consumable,Household,Hardware,4,Q2,1997,47.02,16.7096,21,7,7
F,S,Non-Consumable,Household,Hardware,5,Q2,1997,92.86,36.2414,39,12,12
F,S,Non-Consumable,Household,Hardware,6,Q2,1997,93.29,38.8116,45,16,16
F,S,Non-Consumable,Household,Hardware,7,Q3,1997,113.31,43.1266,53,15,16
F,S,Non-Consumable,Household,Hardware,8,Q3,1997,59.03,24.3632,26,8,8
F,S,Non-Consumable,Household,Hardware,9,Q3,1997,62.14,24.6217,28,10,10
F,S,Non-Consumable,Household,Hardware,10,Q4,1997,90.73,36.978,47,15,15
F,S,Non-Consumable,Household,Hardware,11,Q4,1997,131.43,54.1055,61,19,19
F,S,Non-Consumable,Household,Hardware,12,Q4,1997,94.67,36.523,44,15,16
F,S,Non-Consumable,Household,Kitchen Products,1,Q1,1997,140.75,58.0988,83,28,28
F,S,Non-Consumable,Household,Kitchen Products,2,Q1,1997,163.8,65.8361,77,28,28
F,S,Non-Consumable,Household,Kitchen Products,3,Q1,1997,132.15,53.4063,62,20,20
F,S,Non-Consumable,Household,Kitchen Products,4,Q2,1997,214.36,87.1337,89,28,29
F,S,Non-Consumable,Household,Kitchen Products,5,Q2,1997,139.46,55.7744,76,22,23
F,S,Non-Consumable,Household,Kitchen Products,6,Q2,1997,232.31,92.6935,112,35,35
F,S,Non-Consumable,Household,Kitchen Products,7,Q3,1997,245.72,97.4309,118,39,40
