time_id,customer_id,store_sales,store_cost,unit_sales,fact_count
579,1079,31.58,10.6674,19,5
585,6124,62.8,25.9013,35,12
585,8793,45.27,17.7258,18,6
585,1702,8.1,2.916,3,1
585,10192,21.35,9.1347,14,4
585,2046,22.02,8.6274,13,4
585,2830,63.24,24.7367,21,6
585,7612,32.42,12.8902,12,4
585,4573,13,5.2648,7,2
585,7625,36.2,13.6992,16,5
585,4992,34.08,12.566,15,5
585,891,24.85,10.7229,13,5
585,1137,29.5,11.773,14,4
585,1822,12.9,6.1246,7,3
585,44,44.68,18.9204,23,7
585,287,6.36,2.6607,6,2
585,3327,12.15,4.9404,6,2
585,4344,33.69,13.4418,15,5
585,3869,49.93,19.8139,20,6
585,5009,29.7,11.849,11,4
585,1650,23.11,9.5529,10,4
585,3744,6.58,2.5662,2,1
585,2231,3.62,1.7738,2,1
585,7333,16.89,6.9387,5,2
585,9024,15.34,6.9124,14,4
585,3337,15.8,6.7866,7,3
585,8272,2.34,0.8658,3,1
585,6014,26.68,9.6871,16,5
585,9156,13.77,5.8482,6,2
585,7343,30.88,11.7585,13,5
585,8881,8.19,3.8493,6,2
585,5437,27.42,11.4048,16,5
585,868,28.62,11.9211,13,4
585,5280,30.44,11.8211,14,4
585,5580,47.57,20.9487,24,6
585,8288,44.71,18.6371,23,7
585,7246,28.13,10.2937,16,5
585,3058,12.02,4.1518,6,3
585,7975,21.68,7.496,10,3
585,5587,31.84,12.3597,18,5
585,9109,31.41,11.9976,15,5
585,3352,33.97,14.1453,19,7
585,4375,1.66,0.6806,2,1
585,10222,31.12,12.824,20,6
585,980,7.48,2.244,4,1
585,1539,20.58,8.3034,7,2
582,897,11.4,4.2369,8,3
582,8930,23.36,10.1593,12,5
582,5345,41.14,15.0404,18,6
582,9507,18.01,7.5604,10,3
582,1819,43.49,17.3482,16,5
582,2976,12.42,4.9662,6,2
582,6716,18.33,6.6891,9,3
582,8745,14.34,4.8744,5,2
582,2533,43.28,18.0088,16,6
582,9855,33.57,12.733,15,4
582,9068,37.04,13.6727,19,6
582,2381,6.23,2.5393,5,2
582,2961,44.69,18.2556,19,6
582,5683,6.73,2.9321,7,2
582,8934,8.16,3.7371,6,2
582,8288,29.19,10.8798,12,5
582,3952,10,3.6868,8,3
582,2218,56.74,22.599,21,5
582,10056,21.65,9.1871,12,4
582,2586,22.44,10.0512,9,3
582,7271,22.03,9.3542,17,6
582,3240,24,10.8378,12,4
582,9991,48.87,16.2832,17,5
582,10080,47.28,18.798,16,4
582,213,35.27,15.2733,17,5
582,2389,22.07,8.5898,12,4
582,7625,52,21.693,20,7
582,10234,32.47,13.5417,15,4
582,4704,15.91,6.4008,8,3
582,9973,5.88,2.1756,3,1
582,7381,38.6,17.4492,19,6
582,1584,21.5,9.3624,14,4
582,5777,21.39,9.7517,12,4
582,9633,50.29,21.0967,23,7
582,734,11.24,4.4197,10,3
582,5387,20,7.6317,11,4
582,9405,14.56,5.2984,5,2
582,4016,8.16,3.9168,3,1
582,3668,45.4,18.6211,22,6
582,6072,42.59,18.4257,19,7
582,10136,37.22,15.4176,15,5
582,5595,23.46,9.2804,9,3
582,1538,24.12,8.8296,14,5
582,5192,38.93,13.667,14,5
582,548,44.01,16.006,16,5
582,5307,9.45,4.4415,3,1
617,1090,31.02,11.214,16,5
617,1702,12.8,6.016,4,1
617,6189,37.31,14.1032,12,4
617,9959,54.46,22.3234,18,7
617,6528,66.89,29.0242,26,6
617,8399,11.12,4.6704,4,1
617,487,34.38,14.6754,17,5
617,3099,22.41,10.4949,9,3
617,7536,45.33,19.1731,25,6
617,8195,32.68,11.369,12,4
617,8624,31.18,11.7151,16,5
617,2870,39.75,16.1001,18,6
617,5848,39.08,14.6011,17,6
617,8248,41.45,17.5453,23,7
617,6860,36.44,14.004,23,7
617,1667,9.84,4.7232,4,1
617,7381,41.92,17.4138,21,7
617,8845,36.48,14.652,12,4
617,4132,18.23,7.6804,7,2
617,2200,36.89,14.8682,17,6
617,137,46.02,19.9334,17,5
617,3352,14.65,5.5549,11,4
617,792,51.47,22.574,16,5
617,6946,38.66,16.5392,16,6
618,1483,11.37,4.4754,5,2
618,4292,12.33,4.7523,9,3
618,4440,21.39,6.9036,8,3
618,5394,52.83,20.4915,21,7
618,8645,24.32,10.9316,7,2
618,3031,28.64,9.6596,10,3
618,1175,46.3,18.3116,19,6
618,524,12.05,4.7151,11,4
618,1414,19.22,7.8994,7,2
618,7299,21.74,6.9984,10,3
618,7571,31.4,13.0435,17,6
618,5214,20.42,7.573,12,4
618,2344,9.87,4.1784,6,2
618,6067,17.67,7.1793,6,2
618,6899,32.93,12.2162,15,4
618,7459,20.4,8.5912,8,2
618,9779,52.74,20.549,22,7
618,1440,23.55,9.8454,9,3
618,429,17.07,7.0629,7,2
618,2271,8.76,2.8788,5,2
618,9300,17.22,6.2655,12,4
618,6940,58.53,23.2153,22,6
618,9112,37.35,14.7897,17,6
618,992,26.54,10.8456,21,6
618,2619,39.49,15.4848,18,6
618,6429,44.2,18.0774,21,6
618,6893,38.51,16.369,19,6
618,9390,16.74,6.1983,6,2
614,8133,31.97,13.2664,16,4
614,4926,3.48,1.4964,3,1
614,8142,33.32,13.342,14,5
614,6609,27,10.444,17,5
614,10054,40.57,16.7462,18,6
614,5054,26.37,10.1393,12,4
614,4030,23.06,8.0762,10,3
614,1801,26.12,10.8892,18,5
614,3513,28.37,11.6154,13,5
614,5514,42.93,15.8336,13,4
614,77,8.48,2.7188,5,2
614,2472,24.18,10.2981,8,3
614,5493,51.53,20.5516,17,7
614,9662,21.01,8.9602,11,3
614,2189,32.15,12.3349,17,6
614,5941,31.39,12.1039,15,4
614,6878,49.91,17.1627,21,7
614,5190,14.44,6.0008,9,3
614,6590,26.28,9.7296,10,4
614,916,32.84,12.122,13,5
614,992,49.12,20.7115,18,5
614,5471,20.08,8.9172,8,3
614,1091,33.75,13.8579,12,4
614,9482,16.08,6.348,6,2
614,8432,26.23,9.0545,13,4
614,557,19.78,7.4606,15,5
614,8982,5.56,2.4464,2,1
614,2681,20.56,7.9258,9,3
628,4292,14.88,6.7347,6,2
628,1015,24.51,10.0992,14,5
628,9986,29.69,10.9653,18,6
628,5887,33.44,13.336,22,6
628,9527,42.61,18.5193,20,7
628,3850,10.23,3.9546,6,2
628,5489,30.72,11.9474,21,7
628,8457,34.87,14.4289,19,6
628,10056,5.48,2.6304,4,1
628,3908,24.47,11.2891,8,3
628,2962,29.26,12.4568,9,3
628,4725,22.73,8.1373,10,3
628,7571,12.8,5.5486,9,3
628,8000,44.83,17.1214,17,6
628,3121,30.1,10.6798,12,4
628,9387,9.37,3.245,5,2
628,1549,44.11,18.069,16,5
628,5918,36.31,12.5129,17,5
628,4398,9.8,4.312,4,1
628,9770,4.44,1.8204,4,1
628,917,46.41,17.4719,19,6
628,940,23.73,9.0627,12,4
628,10065,2.16,0.8856,3,1
628,50,35.93,13.3958,20,6
628,5389,42.58,16.7906,17,5
628,9315,41.93,16.8425,20,6
628,4142,20.34,8.0793,6,2
628,6124,11.96,4.4956,7,3
615,6763,40.71,16.2788,23,6
615,4188,42.39,17.7369,18,7
615,4398,41.25,15.1005,22,7
615,9521,20.75,7.2641,14,5
615,8124,10.73,3.7972,7,2
615,7577,23.99,9.9879,11,3
615,8042,23.15,10.4381,12,4
615,2509,27.85,11.3349,18,6
615,5393,20.4,7.8728,9,3
615,2281,35.59,14.2062,16,5
615,5989,45.24,19.5788,20,6
615,8635,14.31,6.0327,6,2
615,1015,51.8,20.6917,21,6
615,2913,46.4,19.7534,18,6
615,5280,33.1,12.5119,22,7
615,1613,36.39,14.845,14,5
615,3850,9.2,3.3456,11,3
615,5107,30.81,11.0748,13,4
615,3352,41.83,16.5204,21,7
615,10098,9.85,3.866,5,2
615,5435,23.21,9.6943,9,3
615,9974,50.96,21.2676,23,7
615,907,26.39,11.6888,13,4
615,2709,9.51,3.4236,3,1
615,6517,36.9,12.9546,17,6
615,5824,26.28,10.0339,15,5
615,4776,29.95,11.706,17,7
615,3946,37.16,14.5945,21,7
648,3981,8.82,3.6348,6,2
648,517,25.29,8.8997,13,4
648,9101,23.39,8.6303,12,4
648,1133,31.13,13.2435,11,3
648,5541,24.33,8.7105,15,5
648,4258,46.91,19.2926,26,7
648,436,14.43,5.4019,9,4
648,6375,22.61,9.4222,14,5
648,9471,34.11,15.8726,13,4
648,5214,35.89,13.4051,19,6
648,3157,33.38,13.1968,20,6
648,5201,35.35,14.76,23,6
648,6377,6.82,2.9458,7,2
648,170,12.99,4.287,6,2
648,3798,53.69,20.944,24,6
648,3922,40.2,16.4042,20,6
648,6922,49.05,20.0082,24,7
648,5096,24.05,9.1451,14,5
648,7181,12.21,4.524,9,3
648,8605,22.31,8.1654,12,4
648,5259,48.17,20.3433,24,7
648,6271,26.19,10.7768,17,5
648,9686,27.74,11.9458,9,3
648,1605,46.53,16.2082,20,6
648,5511,42.33,15.6081,18,5
648,1748,5.46,2.4024,2,1
648,6490,11.29,4.4018,5,2
648,5226,42.95,19.1065,19,6
648,7299,32.18,12.4583,18,7
648,7076,43.85,17.2007,21,7
648,3903,10.44,4.5144,7,2
648,4307,5.61,2.4717,5,2
648,10056,27.85,11.0859,8,3
661,7674,48.66,18.5346,24,7
661,1037,23.77,8.92,10,4
661,268,41.46,16.2222,17,6
661,1069,16.44,6.3102,5,2
661,4664,30.29,13.3245,12,4
661,163,44.2,17.701,22,6
661,4061,31.36,11.8022,19,6
661,4582,11.07,4.8429,7,2
661,8718,23.81,8.5516,11,3
661,4674,71.26,28.6629,29,7
661,3258,37.7,15.7143,18,6
661,4656,36.65,14.6575,19,7
661,6490,19.98,7.722,9,3
661,3292,6.07,2.5009,5,2
661,1605,53.74,22.1066,17,6
661,4861,31.24,11.482,18,6
661,3969,21.69,9.1902,13,4
661,4188,8.14,3.0943,10,3
661,1539,56.96,21.9852,22,7
661,6400,29.66,11.0728,14,4
661,255,16.38,6.5892,14,4
661,1167,54.2,23.9421,25,7
661,2289,14.99,5.3627,5,2
661,8881,7.88,3.8612,4,1
661,10147,49.76,18.9736,23,6
661,2102,7.32,2.8548,4,1
661,10007,40.2,15.1774,20,6
661,593,30.71,12.6178,13,4
661,8335,16.62,6.6558,7,2
661,6802,9.44,3.5472,4,2
661,3022,5.34,2.0826,3,1
661,1759,19.29,7.6743,8,3
661,9855,12.12,4.1829,6,2
652,2667,24.04,8.3724,16,5
652,8787,16.44,6.6252,8,3
652,8598,21.1,8.8573,10,3
652,6576,18.71,9.0765,7,3
652,3709,10.28,3.9156,10,3
652,8048,40.42,17.9854,23,7
652,1759,26.47,11.1223,15,5
652,868,19.41,8.0694,9,3
652,2731,36.24,12.454,11,3
652,6788,22.8,10.5111,8,3
652,8445,32.38,13.2742,14,5
652,6688,42.62,19.6418,16,5
652,3744,42.16,16.4841,15,5
652,8815,11.07,3.5424,3,1
652,3922,38.84,16.2256,16,6
652,9591,12.84,5.8196,9,4
652,10231,7.37,2.9918,5,2
652,1152,8.3,3.6462,9,3
652,9807,8.22,3.0306,6,2
652,10249,27.24,10.3816,12,3
652,8546,36.38,13.9091,17,5
652,7139,41.58,18.4582,18,5
652,1102,33.68,14.7135,16,5
652,9279,37.86,16.1162,18,6
652,955,21.37,8.4199,10,3
652,5730,17.99,7.8712,11,4
652,9991,3.39,1.0509,3,1
652,49,30.71,13.3995,16,5
652,9986,7.74,3.483,3,1
652,6702,20.55,8.8635,7,2
652,6754,31.16,12.6384,14,5
652,3663,7.96,3.98,2,1
652,7605,7.12,2.4208,4,1
658,734,34.42,14.2922,20,6
658,4798,15.18,5.9076,9,4
658,5001,22.92,8.0116,11,3
658,2412,34.7,12.2808,14,4
658,3163,16.2,7.2264,7,2
658,2955,9.04,4.0328,5,2
658,9140,14.94,5.6412,8,3
658,8154,18.41,7.41,10,3
658,1849,34.95,15.6723,13,4
658,1215,32.73,13.4404,16,5
658,1439,46.94,17.8778,21,6
658,7439,6.6,2.442,3,1
658,7469,11.6,4.6828,6,2
658,3844,11.03,3.54,7,2
658,4537,64.22,24.1862,22,7
658,4451,8.16,3.6852,4,2
658,3726,24.45,9.3129,15,5
658,7808,10.77,3.9849,3,1
658,3407,4.65,1.488,3,1
658,2521,27.04,11.2996,11,4
658,8747,32.82,13.6888,18,7
658,601,30.65,13.8321,12,3
658,404,34.49,13.7369,13,4
658,7426,19.15,7.664,7,2
658,2200,18.18,7.703,6,2
658,9109,14.44,5.3498,10,4
658,2599,27.32,11.1809,12,5
658,4180,45.84,19.7172,18,5
658,6059,38.39,15.2535,22,5
658,1085,3.95,1.2799,5,2
658,5061,48.71,20.7302,20,5
658,9404,44.22,18.1108,20,7
659,6946,32.75,14.685,17,5
659,2193,57.02,24.7744,25,7
659,9960,32.94,12.7575,17,6
659,4155,23.25,8.3748,13,4
659,3720,25.56,9.853,15,6
659,1037,14.85,5.6724,10,4
659,1331,53.51,20.7241,22,6
659,4534,27.77,10.4093,14,5
659,8042,22.11,7.4067,6,2
659,7124,20.06,7.5556,8,3
659,995,22.4,9.4936,11,3
659,5259,16.96,6.7816,7,2
659,8597,26.48,10.249,18,5
659,4079,13.19,5.5988,7,2
659,6892,63.84,25.9836,27,7
659,7363,39.73,15.7633,16,5
659,9095,40.62,16.3482,20,6
659,44,46.73,18.7043,19,6
659,3157,35.99,15.2176,19,7
659,8224,44.27,15.8792,24,7
659,3939,29.04,9.926,14,5
659,8272,29.39,10.4246,12,4
659,2542,19.92,8.3356,11,3
659,9092,14.9,6.5204,6,2
659,2242,32.9,13.9656,17,5
659,6893,22.36,7.3744,8,2
659,4251,52.08,21.7624,20,6
659,1379,32.55,10.6001,17,5
659,601,11.01,5.3721,6,2
659,2758,34.33,15.4522,20,6
659,3936,45.77,17.963,14,4
659,3316,28.91,10.8701,14,5
678,4627,43.69,18.5618,18,6
678,9658,27.82,11.8114,12,4
678,505,38.24,15.4856,19,6
678,6745,25.84,10.1812,14,4
678,3005,8.88,3.1536,6,2
678,2001,50.53,20.3692,24,6
678,6207,25.55,10.349,12,4
678,2770,5.24,2.3056,4,1
678,3003,2.07,0.8487,3,1
678,3480,37.91,15.985,19,6
678,9019,65.42,26.1759,27,7
678,5280,32.17,11.8651,18,5
678,4819,23.42,10.2121,10,3
678,7612,30.98,12.7258,15,5
678,1698,33.65,12.2717,14,5
678,9622,29.46,13.263,11,4
678,6317,14.46,6.4176,6,2
678,5765,29.12,11.4443,16,5
678,4115,33.54,12.8552,17,6
678,3632,2.12,0.8268,4,1
678,2609,19.74,8.6388,8,3
678,137,9.72,4.11,6,2
678,7924,45.95,18.5892,17,7
678,2438,15.12,6.5934,8,3
678,4186,47.51,18.4201,17,6
678,8539,22.65,8.7705,13,4
678,10144,54.17,18.4355,21,7
678,6927,17.83,7.4954,9,3
678,9688,19.12,6.9509,10,4
678,3010,19.45,6.9722,13,5
678,3316,36.15,14.5482,15,5
678,2876,30.46,12.0928,16,6
678,1316,11.91,4.8831,3,1
678,1656,14.25,5.724,6,2
678,10098,21.83,8.0423,13,4
678,1647,35.46,13.0288,13,5
678,1237,2.74,1.2056,2,1
678,4974,9.44,3.5848,8,3
678,10149,33.29,14.5072,13,4
678,8937,18.54,8.0838,7,2
671,8871,12.2,4.404,8,2
671,1532,17.69,6.6971,10,3
671,3389,57.29,22.708,27,9
671,5389,18.44,7.338,9,3
671,4107,25.4,10.5814,14,4
671,9261,13.36,5.398,7,2
671,6147,47.62,19.8706,17,6
671,8505,44.22,17.3118,19,6
671,5942,24.66,10.1726,14,5
671,10126,26.09,11.0775,12,4
671,5839,28.88,12.46,15,5
671,2278,32.56,13.894,15,6
671,4328,20.01,8.1057,6,2
671,9067,11.59,4.2061,5,2
671,6754,29.63,11.4541,13,5
671,369,14.04,4.914,6,2
671,457,17.44,6.6316,9,4
671,5519,2.64,0.8976,3,1
671,927,29.74,12.6084,16,4
671,8159,18.88,8.615,18,5
671,3532,34.97,14.1875,15,4
671,1865,7.6,3.496,2,1
671,3169,23.69,9.0038,16,5
671,5096,29.51,11.3905,13,4
671,4151,28,12.475,11,4
671,517,20.11,9.1907,13,3
671,2150,11.07,4.359,5,2
671,7459,30.06,11.2642,18,6
671,9694,43.6,15.8191,17,6
671,417,9.69,4.1283,5,2
671,5978,48.07,19.3505,21,6
671,7517,43.68,15.1098,23,7
671,1868,19.52,9.0888,6,2
671,5490,5.73,1.8909,3,1
671,6418,22.32,9.1206,10,3
671,1724,45.07,18.6582,20,6
671,8046,22.63,9.1286,13,4
671,845,8.16,2.5296,3,1
671,1251,26.34,11.7178,17,5
683,7481,42.89,16.7342,20,7
683,2421,42.68,17.8332,21,6
683,4599,40.55,18.8921,19,6
683,7300,35.55,13.4825,20,6
683,3936,22.5,8.46,7,2
683,2870,25.75,10.0069,9,3
683,5144,52.33,19.7992,23,6
683,10101,23.22,9.4174,10,4
683,5608,22.8,9.2193,11,4
683,709,12.88,5.124,6,3
683,4451,39.09,17.1952,14,5
683,3831,49.36,20.7658,19,7
683,8682,9.6,4.0288,8,2
683,1953,6.66,2.8332,6,2
683,9369,26.51,9.718,13,4
683,8694,11.52,5.0904,6,2
683,1723,25.35,9.6802,22,7
683,3203,35.6,13.7198,21,7
683,2412,31.24,12.5448,12,3
683,6687,18.6,6.4012,8,2
683,3198,11.73,5.7477,3,1
683,8739,28.92,11.5842,13,5
683,143,3.81,1.7145,3,1
683,4173,8.64,4.2336,3,1
683,5133,32.17,13.3739,15,6
683,5690,37.43,14.4024,14,5
683,5553,8.52,3.504,6,2
683,6123,43.46,17.3844,26,11
683,4470,9,2.7,4,1
683,4828,24.44,9.4216,13,3
683,281,10.4,4.5976,6,2
683,2668,39.62,16.7106,16,5
683,9446,17.11,5.9471,7,2
683,7303,8.82,3.525,6,2
683,3097,21.6,9.3664,12,3
683,1389,43.57,17.781,14,5
683,10007,24.09,9.9996,14,5
683,6860,6.86,3.1096,5,2
677,3115,31.73,12.007,11,3
677,2200,17.58,6.9382,13,4
677,110,26.5,11.5154,14,5
677,7636,7.92,3.5976,4,2
677,5231,36.17,14.2204,15,5
677,5620,32.69,13.4806,15,5
677,9276,66.79,25.4474,23,7
677,8684,3.7,1.221,2,1
677,9550,48.27,19.2639,16,5
677,1619,11.88,4.752,4,1
677,8296,42.35,16.7065,22,5
677,6621,33.49,13.2137,14,4
677,10195,44.58,15.1896,19,6
677,4385,17.95,6.8539,12,4
677,5541,26.7,9.7347,11,4
677,4403,18.42,8.394,12,4
677,10209,15.26,5.2226,9,3
677,7210,44.31,17.6373,22,7
677,2524,26.73,11.0444,15,4
677,600,17,6.9424,5,2
677,8151,34.66,14.5976,15,6
677,6141,43.22,17.936,17,6
677,8793,42.19,16.9223,19,6
677,8982,3.75,1.5432,6,2
677,1928,19.58,7.3331,18,7
677,2817,48.5,19.1178,18,6
677,6788,31.4,12.1933,12,4
677,2991,9.15,3.7725,5,2
677,3403,23.44,10.4328,8,2
677,4967,4.66,1.398,2,1
677,475,44.76,19.1154,17,6
677,2208,48.69,18.1674,18,6
677,3922,41.23,17.954,21,7
677,10136,2.9,1.334,2,1
677,5968,48.96,18.7387,21,7
677,9269,44.44,19.6996,23,7
677,5735,33.49,14.5671,18,6
677,8017,50.39,20.8943,23,7
677,3911,28.62,12.1122,14,5
677,8594,70.13,27.7096,21,6
677,9807,46.99,19.9635,20,6
677,1647,39.35,15.9434,22,7
677,9027,29.47,11.2471,15,5
677,1368,21.3,7.5555,9,3
672,9694,11.85,4.0524,7,2
672,2875,25.26,10.4946,11,4
672,4525,36.37,14.5477,14,4
672,9140,21.68,8.0023,11,4
672,9855,22.06,9.2524,10,4
672,2820,54.87,21.9423,22,7
672,1162,10.96,5.0416,4,1
672,6975,24.99,10.0344,11,4
672,3003,4.9,1.7826,4,2
672,4246,5.52,2.3184,4,1
672,7487,14.49,5.6244,9,3
672,5293,21.2,9.7188,13,4
672,9338,18.86,8.3736,8,3
672,6129,39.48,16.0384,12,3
672,6174,35.86,12.9588,18,6
672,487,25.71,9.6436,10,3
672,3389,26.15,8.5662,13,5
672,5935,9.48,4.4556,6,2
672,1175,14.36,6.4179,11,3
672,9591,20.17,7.3208,10,3
672,7036,36.22,14.8349,17,6
672,5289,29.04,10.206,14,4
672,6038,17.67,8.1805,7,2
672,7642,36.6,14.7163,19,7
672,4292,24.1,9.8578,15,5
672,3051,20.26,7.4094,10,3
672,2927,25.38,9.6873,20,6
672,6359,37.16,14.4693,20,6
672,7193,37.41,14.989,17,6
672,1028,19.46,8.5516,7,3
672,6189,8.61,3.2217,6,2
672,9621,11.33,5.2707,11,4
672,1820,37.58,15.0495,20,6
672,7018,66.8,26.4698,32,7
672,6500,27.53,12.1336,11,3
672,466,27.26,10.5711,10,4
672,8266,24.15,9.189,10,3
672,8676,30.3,11.598,13,4
672,9386,27.48,11.3316,16,4
672,2610,30.51,13.2777,14,4
672,3709,55.84,22.345,24,7
672,4279,12.75,4.7958,5,2
672,1537,7.65,3.825,3,1
672,2241,49.27,19.1431,22,6
672,4663,20.64,7.0176,8,2
672,8247,13.14,4.6346,11,3
729,6975,8.25,2.64,3,1
729,1085,39.53,14.3781,12,4
729,6096,38.33,15.4901,17,6
729,916,27.71,10.3511,16,6
729,4115,8.85,3.3108,6,2
729,10126,34,13.1829,15,6
729,797,44.85,17.6091,19,6
729,2618,9.39,3.6864,5,2
729,5623,15.38,6.685,10,3
729,5214,39.66,17.4792,15,5
729,3407,26.29,10.106,14,5
729,9991,6.02,2.16,6,2
729,4232,52.9,21.9222,20,6
729,5244,4.52,1.356,4,1
729,6067,36.46,15.7786,17,5
729,4855,18.6,8.0996,8,2
729,6754,7.8,3.3216,5,2
729,4061,1.9,0.741,2,1
729,6958,27.16,11.2824,14,5
729,7731,10.54,3.803,5,2
729,1152,17.22,6.1419,9,3
729,7224,2.04,0.8772,3,1
729,1549,32.35,11.2398,14,5
729,10098,21.18,7.6953,12,4
729,7851,37.63,14.7237,15,4
729,1576,32.91,14.5543,14,4
729,9095,38.91,15.3701,23,7
729,2290,32.02,13.0882,12,5
729,2817,29.78,13.1114,12,4
729,9188,39.3,16.5276,18,6
729,2828,27.13,11.6487,17,6
729,3551,28.04,11.4403,13,5
729,9694,40.06,14.9128,15,4
729,4191,24.76,9.663,12,4
729,8628,21.27,9.3205,11,4
729,8129,6.45,2.1285,3,1
729,5013,30.99,11.3175,17,6
710,5171,28.73,11.9366,14,4
710,10174,29.15,11.0508,11,3
710,2857,27.59,10.2408,14,5
710,8730,25.23,11.0122,12,5
710,4626,38.38,14.2928,19,6
710,377,17.84,7.1354,10,3
710,964,18.12,6.853,14,5
710,3107,6.75,2.3832,6,2
710,6851,23.28,9.8088,12,4
710,8340,33.71,12.4024,18,7
710,7672,16.06,6.4588,7,3
710,2136,12.62,5.3648,5,2
710,8793,7,2.6984,5,2
710,3702,16.55,6.3445,8,3
710,8699,41.75,17.181,20,6
710,7821,9.29,4.2947,5,2
710,3170,51.48,18.7617,21,7
710,7076,17.96,6.3552,8,2
710,6317,15,5.748,9,3
710,6860,32.63,12.822,15,4
710,598,35.16,13.684,17,5
710,5626,27.43,9.4097,18,6
710,9594,30.99,13.6679,14,4
710,992,44.7,15.5794,22,6
710,5731,20.84,8.1002,13,4
710,4357,33.05,12.2424,15,6
710,4344,3.93,1.5327,3,1
710,7695,37.26,15.0024,16,5
710,9101,14.14,5.8376,6,2
710,2571,17.31,7.3545,9,3
710,9916,15.96,6.4932,6,2
710,8549,24.6,9.6523,14,4
710,845,25.23,10.1613,12,4
710,9313,33.68,13.3344,17,4
710,4488,26.11,10.6034,12,4
710,5280,32.42,14.471,18,5
710,801,33.33,11.664,13,5
710,2438,41.2,15.3287,23,7
710,5538,11.58,3.5898,3,1
702,369,14.68,5.7075,8,3
702,9499,33.96,14.2672,20,6
702,8478,16.91,6.2334,12,4
702,755,14.64,5.2542,5,2
702,9431,55.59,22.553,23,7
702,3127,38.7,15.4726,15,6
702,4626,13.56,5.1384,5,2
702,9252,7.2,3.156,6,2
702,7856,20.97,7.9826,13,4
702,6621,23.22,8.0924,15,5
702,4674,39.44,16.2932,12,3
702,1525,27.58,10.2741,11,4
702,5907,30.7,12.993,13,4
702,5587,39.42,16.6704,18,6
702,3666,37.81,17.0665,13,4
702,10053,28.39,11.5656,17,5
702,2681,56.97,22.0629,23,6
702,6893,27.95,12.0787,16,4
702,7859,24.58,10.01,17,5
702,9300,30.39,11.1661,13,4
702,4422,34.59,14.2946,17,7
702,8214,28.53,11.8524,14,4
702,2241,14.37,5.9595,8,3
702,8408,2.67,1.0146,3,1
702,4534,47.09,17.4232,17,6
702,8682,27.02,10.9228,12,4
702,2591,7.28,3.3192,9,3
702,8323,21.96,9.1332,16,5
702,8046,42.98,17.7217,17,6
702,2093,35.26,14.8288,16,5
702,106,16.15,6.7851,7,2
702,3349,31.46,13.2292,15,6
702,7181,51.12,20.1069,20,7
702,6355,21.79,8.9874,15,6
702,1215,37.41,14.745,17,5
702,8445,34.53,13.9151,17,5
702,8864,6.96,2.5329,6,2
702,1069,20.11,6.9181,7,2
702,8899,23.17,8.7134,11,4
702,2362,18.27,6.0291,6,2
704,191,10.42,4.7242,4,2
704,9727,30.21,11.1966,16,5
704,281,23.56,8.7892,17,6
704,3327,48.84,19.5242,21,7
704,7447,37.84,15.8787,21,6
704,1237,26.99,9.28,11,4
704,803,29.01,12.1463,16,5
704,7619,36.01,14.5443,20,7
704,2869,22.24,9.0812,14,4
704,2955,28.95,12.6738,14,5
704,2293,27.66,11.9169,13,5
704,8753,9.68,3.918,4,2
704,2751,5.18,1.9684,2,1
704,1015,3.68,1.8032,2,1
704,6715,36.45,15.2124,12,3
704,3337,32.98,11.5449,16,6
704,6256,31.65,12.5124,17,6
704,8954,70.84,27.9714,26,7
704,5671,42.96,18.1694,23,6
704,868,33.96,12.2708,18,5
704,5298,32.63,13.8094,18,6
704,8296,22.6,10.0284,8,2
704,9943,52.53,21.6596,21,6
704,89,57.06,22.2527,27,7
704,381,3.58,1.1098,2,1
704,4450,8.92,3.122,4,1
704,705,15.29,5.2737,5,2
704,2800,7.23,3.2535,3,1
704,5553,17.16,7.446,10,3
704,3946,4.59,1.7712,6,2
704,3097,6.72,2.8224,4,1
704,727,15.06,7.1754,6,2
704,9998,11.22,4.7703,6,2
704,2020,12,4.908,6,2
704,4161,33.8,13.329,12,4
704,8260,29.38,10.2832,12,5
704,1322,27.15,10.136,13,3
704,6845,28.34,10.5174,14,4
704,2241,45.67,18.7233,19,5
704,7823,37.78,14.2452,15,4
719,3652,33.64,14.3248,11,4
719,3810,27.83,12.2702,11,3
719,9239,13.47,4.6956,13,4
719,6696,5.16,1.6512,4,1
719,6994,24.27,9.1882,15,5
719,3164,14.43,5.7699,8,3
719,3028,12.87,4.1499,6,2
719,1953,28.59,11.1258,13,4
719,6617,51.59,20.6414,21,7
719,5811,5.5,2.09,2,1
719,8248,12.85,4.7188,12,4
719,3532,23.8,9.9415,20,6
719,6793,21.36,9.3624,9,2
719,10217,23.08,10.3068,10,3
719,3370,13.98,5.097,10,4
719,5960,16.23,6.3597,9,3
719,2311,33.56,14.238,15,5
719,682,14.35,5.6718,11,4
719,2621,23.93,9.2255,11,4
719,3738,47.32,17.5362,25,6
719,9357,21.36,8.103,8,3
719,898,33.54,13.2965,18,6
719,1859,43.58,17.3702,20,6
719,4537,38.53,16.1565,17,6
719,8072,16.44,6.9524,6,2
719,5655,23.9,9.5242,14,5
719,1270,29.92,11.5776,15,4
719,5771,17.4,7.5006,7,3
719,1820,15.08,6.5208,8,2
719,5161,13.14,5.3898,6,2
719,6706,39.79,15.3079,17,4
719,6124,15.61,6.4186,7,2
719,6939,37.68,14.9648,19,6
719,9603,31.32,11.706,15,4
