time_id,city,state_province,country,store_sales,store_cost,unit_sales,fact_count
582,Los Angeles,CA,USA,37.22,15.4176,15,5
617,Newport Beach,CA,USA,91.35,39.1065,42,11
618,West Covina,CA,USA,40.01,14.135,15,5
618,Pomona,CA,USA,12.33,4.7523,9,3
618,Altadena,CA,USA,62.78,24.8981,22,7
618,Newport Beach,CA,USA,73.25,28.0645,33,11
618,Santa Monica,CA,USA,63.97,25.4909,25,8
618,Glendale,CA,USA,12.05,4.7151,11,4
618,Arcadia,CA,USA,84.82,34.7123,44,14
618,San Gabriel,CA,USA,59.09,21.7881,27,9
618,Bellflower,CA,USA,31.4,13.0435,17,6
618,Torrance,CA,USA,135.66,53.5089,58,16
618,Burbank,CA,USA,43.95,18.4366,17,5
618,Lakewood,CA,USA,52.74,20.549,22,7
618,Long Beach,CA,USA,8.76,2.8788,5,2
618,Beverly Hills,CA,USA,26.54,10.8456,21,6
618,Downey,CA,USA,39.49,15.4848,18,6
618,Los Angeles,CA,USA,16.74,6.1983,6,2
614,Pomona,CA,USA,66.49,28.1844,33,10
614,Burbank,CA,USA,96.64,37.4044,47,16
614,Woodland Hills,CA,USA,61.58,25.7064,29,9
614,Los Angeles,CA,USA,26.37,10.1393,12,4
614,Altadena,CA,USA,112.67,42.7248,50,15
614,Downey,CA,USA,42.41,16.7806,20,8
614,Lakewood,CA,USA,74.09,27.4608,29,10
614,Newport Beach,CA,USA,51.53,20.5516,17,7
614,Glendale,CA,USA,63.54,24.4388,32,10
614,Arcadia,CA,USA,26.28,9.7296,10,4
614,Beverly Hills,CA,USA,75.35,29.766,31,9
614,Santa Monica,CA,USA,49.83,20.2059,18,6
614,Torrance,CA,USA,19.78,7.4606,15,5
628,Pomona,CA,USA,39.77,15.7576,19,6
628,Altadena,CA,USA,60.44,23.495,34,11
628,Arcadia,CA,USA,58.9,22.6584,34,11
628,Downey,CA,USA,43.67,17.2906,28,8
628,Burbank,CA,USA,94.99,39.6219,41,13
628,San Gabriel,CA,USA,42.68,16.443,28,10
628,Torrance,CA,USA,64.13,26.8857,28,9
628,Santa Monica,CA,USA,24.47,11.2891,8,3
628,Bellflower,CA,USA,12.8,5.5486,9,3
628,Glendale,CA,USA,49.27,18.9418,21,7
628,Lakewood,CA,USA,30.1,10.6798,12,4
628,Los Angeles,CA,USA,76.12,28.7962,30,10
628,Newport Beach,CA,USA,44.11,18.069,16,5
628,Woodland Hills,CA,USA,78.24,29.3554,37,11
615,Bellflower,CA,USA,76.3,30.485,39,11
615,Los Angeles,CA,USA,56.7,23.7696,24,9
615,Burbank,CA,USA,122.16,48.0741,62,21
615,Torrance,CA,USA,53.47,20.382,26,9
615,Newport Beach,CA,USA,68.29,26.2645,37,12
615,Glendale,CA,USA,54.8,21.0627,24,7
615,Long Beach,CA,USA,23.15,10.4381,12,4
615,West Covina,CA,USA,27.85,11.3349,18,6
615,Arcadia,CA,USA,45.24,19.5788,20,6
615,Altadena,CA,USA,51.8,20.6917,21,6
615,Pomona,CA,USA,46.4,19.7534,18,6
615,Lakewood,CA,USA,74.93,29.0323,43,14
615,Downey,CA,USA,71.87,28.2245,40,13
615,Beverly Hills,CA,USA,9.85,3.866,5,2
615,Woodland Hills,CA,USA,26.39,11.6888,13,4
615,San Gabriel,CA,USA,36.9,12.9546,17,6
648,Pomona,CA,USA,94.52,39.7628,52,16
648,Newport Beach,CA,USA,157.17,58.1854,78,25
648,Los Angeles,CA,USA,70.49,28.7899,31,10
648,Burbank,CA,USA,53.44,21.4089,23,7
648,Glendale,CA,USA,24.33,8.7105,15,5
648,Long Beach,CA,USA,61.34,24.6945,35,11
648,Santa Monica,CA,USA,87.07,34.1408,44,12
648,Bellflower,CA,USA,140.67,58.5885,79,23
648,West Covina,CA,USA,40.2,16.4042,20,6
648,Torrance,CA,USA,36.26,13.6691,23,8
648,Downey,CA,USA,85.28,34.7146,37,11
648,Lakewood,CA,USA,5.46,2.4024,2,1
648,Beverly Hills,CA,USA,11.29,4.4018,5,2
648,San Gabriel,CA,USA,32.18,12.4583,18,7
648,Arcadia,CA,USA,27.85,11.0859,8,3
661,Santa Monica,CA,USA,78.95,31.8591,36,11
661,Woodland Hills,CA,USA,60.42,23.5775,29,11
661,San Gabriel,CA,USA,54.12,21.1596,24,8
661,Los Angeles,CA,USA,68.78,27.1055,37,11
661,Torrance,CA,USA,119.19,46.5552,69,20
661,Arcadia,CA,USA,11.07,4.8429,7,2
661,Altadena,CA,USA,131.22,54.2561,63,20
661,Newport Beach,CA,USA,125,50.7695,46,13
661,Beverly Hills,CA,USA,50.69,20.3398,22,7
661,Burbank,CA,USA,31.24,11.482,18,6
661,Glendale,CA,USA,79.83,31.2091,31,10
661,Lakewood,CA,USA,29.66,11.0728,14,4
661,Downey,CA,USA,71.61,27.0346,34,11
661,Long Beach,CA,USA,16.62,6.6558,7,2
652,Glendale,CA,USA,89,35.3676,39,13
652,Santa Monica,CA,USA,56.86,24.6106,31,10
652,Pomona,CA,USA,97.4,43.2126,42,13
652,Downey,CA,USA,45.18,20.1988,22,8
652,Altadena,CA,USA,10.28,3.9156,10,3
652,Lakewood,CA,USA,26.78,11.0612,14,5
652,West Covina,CA,USA,180.48,72.3579,85,29
652,Burbank,CA,USA,43.45,16.8166,17,6
652,Beverly Hills,CA,USA,38.93,15.0787,24,7
652,San Gabriel,CA,USA,85.92,36.3473,37,11
652,Arcadia,CA,USA,38.45,16.8825,19,6
652,Los Angeles,CA,USA,20.55,8.8635,7,2
652,Bellflower,CA,USA,31.16,12.6384,14,5
658,Pomona,CA,USA,52.6,21.9952,26,8
658,Los Angeles,CA,USA,46.94,17.8778,21,6
659,San Gabriel,CA,USA,116.75,46.3275,57,17
659,Pomona,CA,USA,57.02,24.7744,25,7
659,Downey,CA,USA,46.13,18.3563,24,8
659,Newport Beach,CA,USA,111.09,44.5511,55,16
659,Torrance,CA,USA,109.9,43.2382,57,19
659,Woodland Hills,CA,USA,78.69,31.656,37,11
659,Glendale,CA,USA,60.32,21.0094,31,10
659,Long Beach,CA,USA,51.5,17.8313,18,6
659,Bellflower,CA,USA,98.65,39.5619,40,13
659,Lakewood,CA,USA,26.48,10.249,18,5
659,West Covina,CA,USA,40.62,16.3482,20,6
659,Santa Monica,CA,USA,55.91,23.5532,30,10
659,Arcadia,CA,USA,22.36,7.3744,8,2
659,Altadena,CA,USA,52.08,21.7624,20,6
659,Beverly Hills,CA,USA,85.69,34.2052,34,11
678,Santa Monica,CA,USA,100.4,43.2811,41,13
678,Altadena,CA,USA,70.63,28.0711,36,13
678,Bellflower,CA,USA,71.29,29.0601,37,12
678,Lakewood,CA,USA,147.64,53.5106,66,21
678,Beverly Hills,CA,USA,117.39,46.1133,58,17
678,Long Beach,CA,USA,25.55,10.349,12,4
678,Downey,CA,USA,24.98,10.9444,12,4
678,Woodland Hills,CA,USA,68.36,28.9519,29,9
678,Newport Beach,CA,USA,157.37,62.9359,69,23
678,Los Angeles,CA,USA,48.77,18.8651,22,8
678,Burbank,CA,USA,78.03,31.6795,40,14
678,Glendale,CA,USA,84.62,33.6082,36,12
678,San Gabriel,CA,USA,32.58,12.9196,20,7
678,Pomona,CA,USA,17.83,7.4954,9,3
671,Beverly Hills,CA,USA,70.61,30.2135,38,11
671,Newport Beach,CA,USA,164.82,67.4266,84,26
671,Burbank,CA,USA,104.75,41.5,58,20
671,Woodland Hills,CA,USA,25.4,10.5814,14,4
671,Pomona,CA,USA,42.24,17.858,22,7
671,West Covina,CA,USA,79.94,33.1275,35,12
671,Bellflower,CA,USA,103.59,41.3743,48,15
671,Lakewood,CA,USA,40.32,16.1812,20,7
671,Altadena,CA,USA,40.38,16.6318,23,7
671,Torrance,CA,USA,95.02,37.3726,43,14
671,Downey,CA,USA,42.57,17.6835,17,5
671,Long Beach,CA,USA,79.76,30.8237,31,11
671,Santa Monica,CA,USA,11.07,4.359,5,2
671,San Gabriel,CA,USA,71.73,26.1213,36,11
683,Woodland Hills,CA,USA,68.64,26.7411,29,10
683,Arcadia,CA,USA,59.79,23.7803,28,8
683,Los Angeles,CA,USA,72.72,32.266,34,12
683,Torrance,CA,USA,87.41,32.8807,55,17
683,Beverly Hills,CA,USA,61.16,23.4889,27,9
683,Burbank,CA,USA,136.41,52.1708,68,21
683,Downey,CA,USA,45.49,18.6276,26,10
683,Long Beach,CA,USA,39.09,17.1952,14,5
683,Glendale,CA,USA,74.5,32.2568,33,11
683,San Gabriel,CA,USA,77.87,31.077,33,12
683,Santa Monica,CA,USA,55.68,21.9664,25,6
683,Pomona,CA,USA,39.06,17.125,21,6
683,Altadena,CA,USA,43.46,17.3844,26,11
683,Bellflower,CA,USA,10.4,4.5976,6,2
683,Lakewood,CA,USA,39.62,16.7106,16,5
683,Newport Beach,CA,USA,43.57,17.781,14,5
677,Torrance,CA,USA,95.65,37.9414,44,14
677,Los Angeles,CA,USA,26.18,9.8881,22,9
677,Beverly Hills,CA,USA,133.5,52.3675,62,18
672,Long Beach,CA,USA,143.59,57.3714,72,19
672,Santa Monica,CA,USA,76.78,31.3818,42,13
672,Arcadia,CA,USA,113.3,45.78,52,16
672,Downey,CA,USA,132.14,53.2712,59,18
672,Los Angeles,CA,USA,90.73,34.9011,40,13
672,Torrance,CA,USA,44.91,19.2176,20,7
672,Newport Beach,CA,USA,70,26.9742,32,12
672,Bellflower,CA,USA,66.97,25.5009,41,13
672,Pomona,CA,USA,82.71,34.5656,45,15
672,Beverly Hills,CA,USA,25.71,9.6436,10,3
672,Glendale,CA,USA,62.63,24.4571,32,11
672,West Covina,CA,USA,20.17,7.3208,10,3
672,Altadena,CA,USA,92.06,37.1799,41,13
672,Woodland Hills,CA,USA,64.13,26.8499,30,10
672,San Gabriel,CA,USA,40.9,14.427,18,5
672,Lakewood,CA,USA,51.63,20.5206,26,7
729,Los Angeles,CA,USA,52.84,22.0437,24,8
729,Woodland Hills,CA,USA,37.63,14.7237,15,4
710,Pomona,CA,USA,28.73,11.9366,14,4
710,Burbank,CA,USA,149.97,57.2343,66,21
710,Santa Monica,CA,USA,59.31,24.3584,32,12
710,Woodland Hills,CA,USA,88.12,34.086,43,13
710,Beverly Hills,CA,USA,178.01,67.8831,89,27
710,West Covina,CA,USA,30.03,12.192,18,6
710,Lakewood,CA,USA,78.75,32.2382,41,14
710,Torrance,CA,USA,16.55,6.3445,8,3
710,Los Angeles,CA,USA,64.63,25.461,34,11
710,Newport Beach,CA,USA,53.12,20.0392,25,7
710,Glendale,CA,USA,15,5.748,9,3
710,San Gabriel,CA,USA,95.68,38.08,48,15
710,Long Beach,CA,USA,58.28,22.4037,27,10
710,Downey,CA,USA,61.86,22.849,30,10
702,Altadena,CA,USA,136.94,55.058,61,20
702,Santa Monica,CA,USA,64.21,25.5559,34,11
702,Bellflower,CA,USA,16.91,6.2334,12,4
702,Woodland Hills,CA,USA,94.92,38.4506,41,15
702,Pomona,CA,USA,80.17,32.563,40,12
702,Arcadia,CA,USA,120.21,47.4308,55,18
702,Glendale,CA,USA,110.55,43.9544,60,20
702,San Gabriel,CA,USA,20.97,7.9826,13,4
702,Torrance,CA,USA,109.69,42.2978,58,19
702,Newport Beach,CA,USA,78.86,32.9636,30,9
702,Los Angeles,CA,USA,79.71,32.972,35,12
702,Beverly Hills,CA,USA,28.53,11.8524,14,4
702,Downey,CA,USA,14.37,5.9595,8,3
702,West Covina,CA,USA,42.98,17.7217,17,6
702,Long Beach,CA,USA,71.83,27.5592,30,9
702,Burbank,CA,USA,34.53,13.9151,17,5
704,Arcadia,CA,USA,61.72,24.5422,29,11
704,Altadena,CA,USA,97.64,39.4297,45,14
704,Bellflower,CA,USA,23.56,8.7892,17,6
704,Santa Monica,CA,USA,60.84,24.4322,27,9
704,Downey,CA,USA,191.67,78.9377,95,28
704,Newport Beach,CA,USA,89.54,35.8713,47,16
704,Torrance,CA,USA,164.65,65.2573,69,19
704,West Covina,CA,USA,27.66,11.9169,13,5
704,Beverly Hills,CA,USA,103.12,41.9178,38,11
704,Glendale,CA,USA,37.1,13.5956,18,6
704,San Gabriel,CA,USA,64.28,26.3218,35,12
704,Lakewood,CA,USA,33.96,12.2708,18,5
704,Woodland Hills,CA,USA,57.06,22.2527,27,7
704,Pomona,CA,USA,45.02,16.2276,20,7
719,Altadena,CA,USA,138.86,56.3194,60,21
719,Long Beach,CA,USA,99.38,38.7283,52,16
719,Torrance,CA,USA,115.2,45.4028,52,16
719,Bellflower,CA,USA,102.01,40.5599,48,16
719,Burbank,CA,USA,132.61,51.2244,65,19
719,Arcadia,CA,USA,27.93,11.2396,20,6
719,Downey,CA,USA,43.94,18.6359,29,9
719,Woodland Hills,CA,USA,66.09,27.5279,28,9
719,Pomona,CA,USA,38,14.8332,20,6
719,Newport Beach,CA,USA,50.96,21.7386,22,8
719,San Gabriel,CA,USA,29.96,12.0904,18,6
719,Santa Monica,CA,USA,93.04,37.2163,45,14
719,West Covina,CA,USA,43.58,17.3702,20,6
719,Glendale,CA,USA,72.19,28.2065,36,11
394,Beaverton,OR,USA,217.76,85.16,84,26
394,Lake Oswego,OR,USA,97.09,39.6428,46,16
394,Oregon City,OR,USA,125.42,49.7768,58,20
394,Portland,OR,USA,102.54,37.116,46,15
394,W. Linn,OR,USA,79.26,32.1496,45,15
394,Milwaukie,OR,USA,172.13,69.6126,75,25
383,Oregon City,OR,USA,220.86,87.3279,101,32
383,Portland,OR,USA,103.39,43.4766,49,15
383,Milwaukie,OR,USA,220.49,89.9551,106,36
383,Beaverton,OR,USA,103.57,40.564,48,14
383,W. Linn,OR,USA,67.79,25.9367,32,10
383,Lake Oswego,OR,USA,176.34,70.2997,81,28
386,Beaverton,OR,USA,227.44,87.228,108,34
386,Milwaukie,OR,USA,247.39,101.8813,107,33
386,Portland,OR,USA,82.54,32.79,46,14
386,W. Linn,OR,USA,223.02,89.5129,121,39
386,Lake Oswego,OR,USA,120.3,48.5572,68,21
386,Oregon City,OR,USA,113.19,44.2912,54,18
368,Portland,OR,USA,216.83,87.4872,105,33
368,W. Linn,OR,USA,67.33,26.8752,41,13
368,Lake Oswego,OR,USA,201.75,85.8783,87,28
368,Oregon City,OR,USA,177.45,69.5654,101,34
368,Beaverton,OR,USA,151.77,60.0792,65,22
368,Milwaukie,OR,USA,67.81,27.6796,32,10
373,W. Linn,OR,USA,103.69,41.9548,44,14
373,Milwaukie,OR,USA,159.56,61.514,73,25
373,Lake Oswego,OR,USA,193.55,77.7894,90,30
373,Portland,OR,USA,45.53,17.8432,28,10
373,Oregon City,OR,USA,164.22,70.1006,78,27
373,Beaverton,OR,USA,169.19,68.1417,80,27
408,W. Linn,OR,USA,162.75,66.9427,85,27
408,Oregon City,OR,USA,236.55,95.015,106,34
408,Lake Oswego,OR,USA,99.89,39.6519,62,20
408,Portland,OR,USA,42.36,16.3437,14,5
408,Beaverton,OR,USA,135.96,55.6985,57,18
408,Milwaukie,OR,USA,54.76,20.4744,22,8
417,Milwaukie,OR,USA,364.75,144.4823,164,49
417,W. Linn,OR,USA,89.5,37.2757,51,16
417,Lake Oswego,OR,USA,130.32,48.8934,60,21
417,Portland,OR,USA,82.64,36.3204,40,13
417,Oregon City,OR,USA,123.58,50.088,51,18
417,Beaverton,OR,USA,93.84,36.8378,41,13
424,Beaverton,OR,USA,106.35,40.5411,56,16
424,Oregon City,OR,USA,42.99,17.0311,23,7
424,Milwaukie,OR,USA,268.16,105.639,119,36
424,Lake Oswego,OR,USA,156.88,65.8621,79,24
424,Portland,OR,USA,131.83,53.3898,64,23
424,W. Linn,OR,USA,211.33,85.6946,98,31
409,W. Linn,OR,USA,170.53,65.2908,70,24
409,Portland,OR,USA,233.24,96.6023,109,35
409,Oregon City,OR,USA,192.55,75.6336,91,27
409,Milwaukie,OR,USA,177.9,71.9307,86,27
409,Beaverton,OR,USA,218.55,86.9533,91,32
409,Lake Oswego,OR,USA,134.78,55.1526,63,20
402,Milwaukie,OR,USA,376.42,152.2415,182,56
402,Portland,OR,USA,120.89,46.5721,58,20
402,Lake Oswego,OR,USA,167.66,65.7431,80,25
402,Beaverton,OR,USA,158.26,61.4418,79,26
402,Oregon City,OR,USA,88.67,37.2819,43,13
402,W. Linn,OR,USA,138.61,57.1394,68,20
428,Beaverton,OR,USA,249.93,100.8604,131,41
428,W. Linn,OR,USA,245.53,97.3497,116,35
428,Oregon City,OR,USA,130.39,50.943,65,20
428,Lake Oswego,OR,USA,170.76,64.5363,81,26
428,Milwaukie,OR,USA,186.13,71.7834,101,29
428,Portland,OR,USA,42.57,18.3408,21,7
447,Milwaukie,OR,USA,144.82,56.7208,62,18
447,W. Linn,OR,USA,137.62,54.2965,62,20
447,Oregon City,OR,USA,169.81,67.4266,87,25
447,Portland,OR,USA,305.64,114.6931,133,41
447,Beaverton,OR,USA,155.6,61.3293,79,24
447,Lake Oswego,OR,USA,164.39,67.5506,72,23
448,Oregon City,OR,USA,28.74,11.6469,21,7
448,Beaverton,OR,USA,230.92,92.4097,101,33
448,W. Linn,OR,USA,270.8,111.342,113,35
448,Lake Oswego,OR,USA,115.63,43.783,63,17
448,Portland,OR,USA,166.75,69.5791,78,24
448,Milwaukie,OR,USA,155.33,63.4568,73,21
430,Beaverton,OR,USA,76.34,28.6674,40,13
430,Portland,OR,USA,242.24,100.5804,111,35
430,Milwaukie,OR,USA,167.17,67.6977,83,26
430,Lake Oswego,OR,USA,151.97,63.4119,83,27
430,Oregon City,OR,USA,153.96,62.5303,78,26
430,W. Linn,OR,USA,130.29,54.3095,61,19
446,Milwaukie,OR,USA,129.5,50.6233,60,19
446,Oregon City,OR,USA,356.24,141.0169,156,47
446,Lake Oswego,OR,USA,181.25,70.896,87,27
446,Portland,OR,USA,203.13,76.384,99,29
446,W. Linn,OR,USA,63.56,24.9717,34,10
446,Beaverton,OR,USA,112.49,44.4472,47,17
457,Lake Oswego,OR,USA,208.71,81.3681,99,33
457,Oregon City,OR,USA,107.75,44.0272,47,17
457,W. Linn,OR,USA,169.55,63.324,73,24
457,Milwaukie,OR,USA,141.11,58.0991,69,21
457,Beaverton,OR,USA,193.18,74.3983,93,29
457,Portland,OR,USA,10.05,4.548,10,2
470,Beaverton,OR,USA,244.43,98.3071,104,33
470,Oregon City,OR,USA,106.45,45.1708,46,14
470,Milwaukie,OR,USA,122.8,49.8032,53,15
470,Lake Oswego,OR,USA,139.02,55.1296,53,15
470,Portland,OR,USA,55.78,23.3953,34,12
470,W. Linn,OR,USA,66.65,25.5445,40,13
474,W. Linn,OR,USA,133.6,50.9341,67,21
474,Portland,OR,USA,107.91,43.1498,60,19
474,Milwaukie,OR,USA,116.31,46.8907,46,14
474,Oregon City,OR,USA,105.96,40.8878,54,18
474,Beaverton,OR,USA,110.55,44.0993,58,19
474,Lake Oswego,OR,USA,96.63,40.6662,51,17
478,Beaverton,OR,USA,151.97,60.2571,73,21
478,W. Linn,OR,USA,246.83,100.2437,110,34
478,Milwaukie,OR,USA,79.6,30.6231,39,13
478,Lake Oswego,OR,USA,180.47,74.1297,85,27
478,Oregon City,OR,USA,22.8,9.4248,9,3
478,Portland,OR,USA,54.05,19.9101,23,8
466,Milwaukie,OR,USA,160.86,67.2583,66,21
466,Lake Oswego,OR,USA,75.97,29.2218,36,12
466,Oregon City,OR,USA,94.12,36.7011,44,14
466,Beaverton,OR,USA,108.51,45.4037,51,16
466,Portland,OR,USA,189.42,80.4547,107,33
466,W. Linn,OR,USA,209.79,81.538,96,28
488,Milwaukie,OR,USA,301.48,121.287,149,44
488,Lake Oswego,OR,USA,155.56,61.5343,85,28
488,Oregon City,OR,USA,110.75,44.1693,53,18
488,Portland,OR,USA,18.57,6.9198,9,3
488,Beaverton,OR,USA,176.99,74.126,89,27
488,W. Linn,OR,USA,108.78,45.5877,58,20
494,Portland,OR,USA,90.39,35.494,42,12
494,Lake Oswego,OR,USA,214.31,88.1552,103,30
494,Milwaukie,OR,USA,331.62,131.5413,156,49
494,Oregon City,OR,USA,114.39,45.4154,64,20
494,W. Linn,OR,USA,168.26,62.7287,79,25
494,Beaverton,OR,USA,87.95,35.2489,48,17
497,Beaverton,OR,USA,255.76,101.8728,121,37
497,Milwaukie,OR,USA,87.73,33.2026,46,17
497,Lake Oswego,OR,USA,188.49,76.1144,84,28
497,Oregon City,OR,USA,145.53,57.5712,60,19
497,W. Linn,OR,USA,319.15,123.7979,148,46
497,Portland,OR,USA,126.81,50.5835,60,17
495,Portland,OR,USA,134.37,54.147,75,23
495,W. Linn,OR,USA,145.62,57.4978,69,22
495,Oregon City,OR,USA,181.99,72.2465,89,30
495,Milwaukie,OR,USA,238.01,94.8104,105,33
495,Lake Oswego,OR,USA,160.71,63.6061,75,23
495,Beaverton,OR,USA,361.15,140.8065,165,52
501,Lake Oswego,OR,USA,284.2,111.4964,152,52
501,Beaverton,OR,USA,184.59,71.6912,87,28
501,Portland,OR,USA,162.93,67.6199,73,22
501,Milwaukie,OR,USA,144.44,57.4431,74,22
501,Oregon City,OR,USA,193.74,79.9861,110,37
501,W. Linn,OR,USA,263.99,102.9912,106,34
537,Beaverton,OR,USA,148.65,58.063,78,26
537,W. Linn,OR,USA,25.53,10.938,13,4
537,Oregon City,OR,USA,105.66,39.9339,58,19
537,Milwaukie,OR,USA,149.7,62.4997,73,25
537,Lake Oswego,OR,USA,154.69,65.0831,67,22
537,Portland,OR,USA,162.07,64.7358,89,26
528,Beaverton,OR,USA,190.67,76.4891,90,28
528,Milwaukie,OR,USA,179.47,72.8142,106,32
528,Portland,OR,USA,190.5,70.9203,91,28
528,Lake Oswego,OR,USA,161.96,64.685,75,23
528,Oregon City,OR,USA,146.29,58.9042,69,23
528,W. Linn,OR,USA,126.38,48.1148,55,17
535,Beaverton,OR,USA,251.96,105.8631,114,34
535,W. Linn,OR,USA,161.22,63.9091,67,20
535,Lake Oswego,OR,USA,176.55,73.3081,88,29
535,Oregon City,OR,USA,147.5,56.4306,61,19
535,Milwaukie,OR,USA,215.81,83.4847,96,28
535,Portland,OR,USA,200.11,78.3644,87,27
520,Lake Oswego,OR,USA,324.95,132.6139,170,51
520,Oregon City,OR,USA,76.13,32.2735,30,9
520,Milwaukie,OR,USA,222.79,85.8472,107,35
520,Portland,OR,USA,159.76,60.4538,71,24
520,Beaverton,OR,USA,153.06,57.4363,69,22
520,W. Linn,OR,USA,88.71,37.8876,43,13
536,Lake Oswego,OR,USA,174.32,69.0388,87,29
536,W. Linn,OR,USA,237.13,93.2755,110,33
536,Milwaukie,OR,USA,201.76,79.1676,94,29
536,Oregon City,OR,USA,48.36,18.6206,21,6
536,Portland,OR,USA,234.4,95.7522,109,34
536,Beaverton,OR,USA,262.8,106.9091,134,44
558,Beaverton,OR,USA,213.26,86.7913,98,29
558,Lake Oswego,OR,USA,116.16,44.5354,55,18
558,Oregon City,OR,USA,52.59,22.3956,30,10
558,Portland,OR,USA,95.9,41.8873,45,14
558,Milwaukie,OR,USA,146.41,58.3863,73,22
558,W. Linn,OR,USA,79.56,28.2961,33,11
570,Lake Oswego,OR,USA,62.05,26.6495,31,10
570,Milwaukie,OR,USA,142.53,57.6938,71,22
570,Oregon City,OR,USA,61.32,23.7108,22,8
570,Beaverton,OR,USA,118.3,45.1483,58,19
570,W. Linn,OR,USA,246.95,95.796,105,31
570,Portland,OR,USA,102.23,43.21,45,14
571,Oregon City,OR,USA,43.94,18.0363,24,8
571,Beaverton,OR,USA,227.93,88.8688,101,32
571,Milwaukie,OR,USA,322.62,130.129,131,37
571,Portland,OR,USA,188.47,77.4478,81,27
571,Lake Oswego,OR,USA,57.99,23.5861,35,12
571,W. Linn,OR,USA,25.92,10.238,16,4
576,Oregon City,OR,USA,263.34,106.5557,124,40
576,Beaverton,OR,USA,138.59,54.8451,60,19
576,Portland,OR,USA,48.92,17.1285,27,10
576,Milwaukie,OR,USA,158.39,62.4476,78,25
576,Lake Oswego,OR,USA,139.87,55.7987,60,20
576,W. Linn,OR,USA,45.68,18.642,27,9
561,Milwaukie,OR,USA,205.74,84.5226,98,30
561,Lake Oswego,OR,USA,199.34,78.9921,92,28
561,Portland,OR,USA,70.8,26.5374,42,14
561,W. Linn,OR,USA,112.32,46.287,58,19
561,Oregon City,OR,USA,93.48,33.1236,44,15
561,Beaverton,OR,USA,122.47,46.7701,65,20
585,Lake Oswego,OR,USA,118.58,48.1889,56,17
585,Milwaukie,OR,USA,329.85,135.8492,158,50
585,Oregon City,OR,USA,94.94,37.9661,52,15
585,Beaverton,OR,USA,174.61,69.6508,79,27
585,W. Linn,OR,USA,39,15.6186,18,6
585,Portland,OR,USA,12.49,4.8379,5,2
601,Milwaukie,OR,USA,125.27,50.5432,49,15
601,Beaverton,OR,USA,36.24,14.2918,22,8
601,Lake Oswego,OR,USA,182.51,72.5204,75,23
601,W. Linn,OR,USA,96.25,40.0061,54,17
601,Oregon City,OR,USA,199.92,83.4723,93,31
601,Portland,OR,USA,90.67,37.1078,54,16
591,Portland,OR,USA,109.64,41.3668,44,15
591,Lake Oswego,OR,USA,283.44,112.354,126,41
591,Beaverton,OR,USA,61.5,25.9294,35,11
591,W. Linn,OR,USA,88.5,36.189,42,14
591,Milwaukie,OR,USA,87.01,36.1638,47,14
591,Oregon City,OR,USA,113.51,43.9757,54,17
600,Oregon City,OR,USA,162.06,66.3623,81,28
600,Lake Oswego,OR,USA,193.37,69.7513,76,25
600,Portland,OR,USA,106.6,43.9146,49,16
600,Beaverton,OR,USA,81.05,31.4172,40,13
600,Milwaukie,OR,USA,129.46,49.9057,69,20
600,W. Linn,OR,USA,77.82,29.3754,43,13
592,Beaverton,OR,USA,68.84,29.1263,31,10
592,W. Linn,OR,USA,327.58,124.7449,138,45
592,Lake Oswego,OR,USA,124.43,48.41,58,20
592,Portland,OR,USA,140.64,58.2613,65,21
592,Milwaukie,OR,USA,132.37,54.5433,56,19
592,Oregon City,OR,USA,202.05,78.6876,100,31
617,Beaverton,OR,USA,218.86,87.525,107,33
617,Lake Oswego,OR,USA,115.95,44.4963,54,18
617,Oregon City,OR,USA,124.61,50.1001,56,17
617,Milwaukie,OR,USA,119.3,43.98,50,17
617,Portland,OR,USA,210.68,81.5055,81,24
617,W. Linn,OR,USA,60.66,23.1261,35,12
616,Lake Oswego,OR,USA,143.7,57.4086,71,20
616,Milwaukie,OR,USA,234.5,94.0398,117,37
616,Beaverton,OR,USA,31.35,13.1702,18,6
616,Oregon City,OR,USA,165.91,66.4808,70,24
616,Portland,OR,USA,64.35,25.1402,31,12
616,W. Linn,OR,USA,32.68,13.992,17,6
619,Oregon City,OR,USA,116.54,48.1029,70,20
619,Beaverton,OR,USA,86.41,31.5141,49,16
619,W. Linn,OR,USA,21.41,9.7728,10,4
619,Lake Oswego,OR,USA,260.89,100.6843,103,34
619,Milwaukie,OR,USA,78.55,31.9735,41,15
619,Portland,OR,USA,21.29,7.0267,15,4
611,Portland,OR,USA,169.9,65.6978,68,22
611,W. Linn,OR,USA,152.18,59.9811,79,25
611,Lake Oswego,OR,USA,132.6,52.8751,70,23
611,Milwaukie,OR,USA,328.44,129.597,152,49
611,Oregon City,OR,USA,26.68,11.0036,15,6
611,Beaverton,OR,USA,50.48,20.5473,29,9
636,Beaverton,OR,USA,126.72,49.5568,60,19
636,Oregon City,OR,USA,126.32,51.4806,53,18
636,Milwaukie,OR,USA,216.71,86.9169,105,33
636,W. Linn,OR,USA,239.75,98.4075,102,32
636,Portland,OR,USA,56.15,22.9724,24,8
636,Lake Oswego,OR,USA,87,33.2608,41,14
657,Beaverton,OR,USA,90.97,36.5314,44,13
657,Portland,OR,USA,113.51,42.8694,58,18
657,Lake Oswego,OR,USA,179.38,72.1952,87,28
657,W. Linn,OR,USA,94.64,38.0254,37,10
657,Milwaukie,OR,USA,146.06,58.7597,85,29
